# corpus.txt 行号	教材文件（固定提交见 sources.json）
1850	chapter_optimization/sgd.md
1851	chapter_optimization/sgd.md
1852	chapter_optimization/sgd.md
1853	chapter_optimization/sgd.md
1854	chapter_optimization/sgd.md
1855	chapter_optimization/sgd.md
1856	chapter_optimization/sgd.md
1857	chapter_optimization/sgd.md
1858	chapter_optimization/sgd.md
1859	chapter_optimization/sgd.md
1860	chapter_optimization/sgd.md
1861	chapter_optimization/sgd.md
1862	chapter_optimization/sgd.md
1863	chapter_optimization/sgd.md
1864	chapter_optimization/sgd.md
1865	chapter_optimization/sgd.md
1866	chapter_optimization/sgd.md
1867	chapter_optimization/sgd.md
1868	chapter_optimization/sgd.md
1869	chapter_optimization/sgd.md
1870	chapter_optimization/sgd.md
1871	chapter_optimization/sgd.md
1872	chapter_optimization/sgd.md
1873	chapter_preliminaries/autograd.md
1874	chapter_preliminaries/autograd.md
1875	chapter_preliminaries/autograd.md
1876	chapter_preliminaries/autograd.md
1877	chapter_preliminaries/autograd.md
1878	chapter_preliminaries/autograd.md
1879	chapter_preliminaries/autograd.md
1880	chapter_preliminaries/autograd.md
1881	chapter_preliminaries/autograd.md
1882	chapter_preliminaries/autograd.md
1883	chapter_preliminaries/autograd.md
1884	chapter_preliminaries/autograd.md
1885	chapter_preliminaries/autograd.md
1886	chapter_preliminaries/autograd.md
1887	chapter_preliminaries/calculus.md
1888	chapter_preliminaries/calculus.md
1889	chapter_preliminaries/calculus.md
1890	chapter_preliminaries/calculus.md
1891	chapter_preliminaries/calculus.md
1892	chapter_preliminaries/calculus.md
1893	chapter_preliminaries/calculus.md
1894	chapter_preliminaries/calculus.md
1895	chapter_preliminaries/calculus.md
1896	chapter_preliminaries/calculus.md
1897	chapter_preliminaries/calculus.md
1898	chapter_preliminaries/calculus.md
1899	chapter_preliminaries/calculus.md
1900	chapter_preliminaries/calculus.md
1901	chapter_preliminaries/calculus.md
1902	chapter_preliminaries/calculus.md
1903	chapter_preliminaries/calculus.md
1904	chapter_preliminaries/calculus.md
1905	chapter_preliminaries/calculus.md
1906	chapter_preliminaries/calculus.md
1907	chapter_preliminaries/calculus.md
1908	chapter_preliminaries/calculus.md
1909	chapter_preliminaries/calculus.md
1910	chapter_preliminaries/calculus.md
1911	chapter_preliminaries/calculus.md
1912	chapter_preliminaries/index.md
1913	chapter_preliminaries/index.md
1914	chapter_preliminaries/index.md
1915	chapter_preliminaries/index.md
1916	chapter_preliminaries/index.md
1917	chapter_preliminaries/index.md
1918	chapter_preliminaries/linear-algebra.md
1919	chapter_preliminaries/linear-algebra.md
1920	chapter_preliminaries/linear-algebra.md
1921	chapter_preliminaries/linear-algebra.md
1922	chapter_preliminaries/linear-algebra.md
1923	chapter_preliminaries/linear-algebra.md
1924	chapter_preliminaries/linear-algebra.md
1925	chapter_preliminaries/linear-algebra.md
1926	chapter_preliminaries/linear-algebra.md
1927	chapter_preliminaries/linear-algebra.md
1928	chapter_preliminaries/linear-algebra.md
1929	chapter_preliminaries/linear-algebra.md
1930	chapter_preliminaries/linear-algebra.md
1931	chapter_preliminaries/linear-algebra.md
1932	chapter_preliminaries/linear-algebra.md
1933	chapter_preliminaries/linear-algebra.md
1934	chapter_preliminaries/linear-algebra.md
1935	chapter_preliminaries/linear-algebra.md
1936	chapter_preliminaries/linear-algebra.md
1937	chapter_preliminaries/linear-algebra.md
1938	chapter_preliminaries/linear-algebra.md
1939	chapter_preliminaries/linear-algebra.md
1940	chapter_preliminaries/linear-algebra.md
1941	chapter_preliminaries/linear-algebra.md
1942	chapter_preliminaries/linear-algebra.md
1943	chapter_preliminaries/linear-algebra.md
1944	chapter_preliminaries/linear-algebra.md
1945	chapter_preliminaries/linear-algebra.md
1946	chapter_preliminaries/linear-algebra.md
1947	chapter_preliminaries/linear-algebra.md
1948	chapter_preliminaries/linear-algebra.md
1949	chapter_preliminaries/linear-algebra.md
1950	chapter_preliminaries/linear-algebra.md
1951	chapter_preliminaries/linear-algebra.md
1952	chapter_preliminaries/linear-algebra.md
1953	chapter_preliminaries/linear-algebra.md
1954	chapter_preliminaries/linear-algebra.md
1955	chapter_preliminaries/linear-algebra.md
1956	chapter_preliminaries/linear-algebra.md
1957	chapter_preliminaries/linear-algebra.md
1958	chapter_preliminaries/linear-algebra.md
1959	chapter_preliminaries/linear-algebra.md
1960	chapter_preliminaries/linear-algebra.md
1961	chapter_preliminaries/linear-algebra.md
1962	chapter_preliminaries/linear-algebra.md
1963	chapter_preliminaries/linear-algebra.md
1964	chapter_preliminaries/linear-algebra.md
1965	chapter_preliminaries/linear-algebra.md
1966	chapter_preliminaries/linear-algebra.md
1967	chapter_preliminaries/linear-algebra.md
1968	chapter_preliminaries/lookup-api.md
1969	chapter_preliminaries/lookup-api.md
1970	chapter_preliminaries/lookup-api.md
1971	chapter_preliminaries/lookup-api.md
1972	chapter_preliminaries/lookup-api.md
1973	chapter_preliminaries/lookup-api.md
1974	chapter_preliminaries/lookup-api.md
1975	chapter_preliminaries/ndarray.md
1976	chapter_preliminaries/ndarray.md
1977	chapter_preliminaries/ndarray.md
1978	chapter_preliminaries/ndarray.md
1979	chapter_preliminaries/ndarray.md
1980	chapter_preliminaries/ndarray.md
1981	chapter_preliminaries/ndarray.md
1982	chapter_preliminaries/ndarray.md
1983	chapter_preliminaries/ndarray.md
1984	chapter_preliminaries/ndarray.md
1985	chapter_preliminaries/ndarray.md
1986	chapter_preliminaries/ndarray.md
1987	chapter_preliminaries/ndarray.md
1988	chapter_preliminaries/ndarray.md
1989	chapter_preliminaries/ndarray.md
1990	chapter_preliminaries/ndarray.md
1991	chapter_preliminaries/ndarray.md
1992	chapter_preliminaries/ndarray.md
1993	chapter_preliminaries/ndarray.md
1994	chapter_preliminaries/ndarray.md
1995	chapter_preliminaries/ndarray.md
1996	chapter_preliminaries/ndarray.md
1997	chapter_preliminaries/ndarray.md
1998	chapter_preliminaries/ndarray.md
1999	chapter_preliminaries/ndarray.md
2000	chapter_preliminaries/ndarray.md
2001	chapter_preliminaries/ndarray.md
2002	chapter_preliminaries/ndarray.md
2003	chapter_preliminaries/ndarray.md
2004	chapter_preliminaries/ndarray.md
2005	chapter_preliminaries/ndarray.md
2006	chapter_preliminaries/pandas.md
2007	chapter_preliminaries/pandas.md
2008	chapter_preliminaries/pandas.md
2009	chapter_preliminaries/pandas.md
2010	chapter_preliminaries/pandas.md
2011	chapter_preliminaries/pandas.md
2012	chapter_preliminaries/pandas.md
2013	chapter_preliminaries/pandas.md
2014	chapter_preliminaries/probability.md
2015	chapter_preliminaries/probability.md
2016	chapter_preliminaries/probability.md
2017	chapter_preliminaries/probability.md
2018	chapter_preliminaries/probability.md
2019	chapter_preliminaries/probability.md
2020	chapter_preliminaries/probability.md
2021	chapter_preliminaries/probability.md
2022	chapter_preliminaries/probability.md
2023	chapter_preliminaries/probability.md
2024	chapter_preliminaries/probability.md
2025	chapter_preliminaries/probability.md
2026	chapter_preliminaries/probability.md
2027	chapter_preliminaries/probability.md
2028	chapter_preliminaries/probability.md
2029	chapter_preliminaries/probability.md
2030	chapter_preliminaries/probability.md
2031	chapter_preliminaries/probability.md
2032	chapter_preliminaries/probability.md
2033	chapter_preliminaries/probability.md
2034	chapter_preliminaries/probability.md
2035	chapter_preliminaries/probability.md
2036	chapter_preliminaries/probability.md
2037	chapter_preliminaries/probability.md
2038	chapter_preliminaries/probability.md
2039	chapter_preliminaries/probability.md
2040	chapter_preliminaries/probability.md
2041	chapter_preliminaries/probability.md
2042	chapter_preliminaries/probability.md
2043	chapter_preliminaries/probability.md
2044	chapter_preliminaries/probability.md
2045	chapter_preliminaries/probability.md
2046	chapter_preliminaries/probability.md
2047	chapter_preliminaries/probability.md
2048	chapter_preliminaries/probability.md
2049	chapter_preliminaries/probability.md
2050	chapter_preliminaries/probability.md
2051	chapter_preliminaries/probability.md
2052	chapter_preliminaries/probability.md
2053	chapter_preliminaries/probability.md
2054	chapter_recurrent-modern/beam-search.md
2055	chapter_recurrent-modern/beam-search.md
2056	chapter_recurrent-modern/beam-search.md
2057	chapter_recurrent-modern/beam-search.md
2058	chapter_recurrent-modern/beam-search.md
2059	chapter_recurrent-modern/beam-search.md
2060	chapter_recurrent-modern/beam-search.md
2061	chapter_recurrent-modern/beam-search.md
2062	chapter_recurrent-modern/beam-search.md
2063	chapter_recurrent-modern/beam-search.md
2064	chapter_recurrent-modern/beam-search.md
2065	chapter_recurrent-modern/beam-search.md
2066	chapter_recurrent-modern/beam-search.md
2067	chapter_recurrent-modern/beam-search.md
2068	chapter_recurrent-modern/bi-rnn.md
2069	chapter_recurrent-modern/bi-rnn.md
2070	chapter_recurrent-modern/bi-rnn.md
2071	chapter_recurrent-modern/bi-rnn.md
2072	chapter_recurrent-modern/bi-rnn.md
2073	chapter_recurrent-modern/bi-rnn.md
2074	chapter_recurrent-modern/bi-rnn.md
2075	chapter_recurrent-modern/bi-rnn.md
2076	chapter_recurrent-modern/bi-rnn.md
2077	chapter_recurrent-modern/bi-rnn.md
2078	chapter_recurrent-modern/bi-rnn.md
2079	chapter_recurrent-modern/bi-rnn.md
2080	chapter_recurrent-modern/bi-rnn.md
2081	chapter_recurrent-modern/bi-rnn.md
2082	chapter_recurrent-modern/bi-rnn.md
2083	chapter_recurrent-modern/bi-rnn.md
2084	chapter_recurrent-modern/bi-rnn.md
2085	chapter_recurrent-modern/bi-rnn.md
2086	chapter_recurrent-modern/bi-rnn.md
2087	chapter_recurrent-modern/bi-rnn.md
2088	chapter_recurrent-modern/bi-rnn.md
2089	chapter_recurrent-modern/bi-rnn.md
2090	chapter_recurrent-modern/bi-rnn.md
2091	chapter_recurrent-modern/bi-rnn.md
2092	chapter_recurrent-modern/deep-rnn.md
2093	chapter_recurrent-modern/deep-rnn.md
2094	chapter_recurrent-modern/deep-rnn.md
2095	chapter_recurrent-modern/deep-rnn.md
2096	chapter_recurrent-modern/deep-rnn.md
2097	chapter_recurrent-modern/deep-rnn.md
2098	chapter_recurrent-modern/deep-rnn.md
2099	chapter_recurrent-modern/deep-rnn.md
2100	chapter_recurrent-modern/deep-rnn.md
2101	chapter_recurrent-modern/deep-rnn.md
2102	chapter_recurrent-modern/encoder-decoder.md
2103	chapter_recurrent-modern/encoder-decoder.md
2104	chapter_recurrent-modern/encoder-decoder.md
2105	chapter_recurrent-modern/encoder-decoder.md
2106	chapter_recurrent-modern/encoder-decoder.md
2107	chapter_recurrent-modern/encoder-decoder.md
2108	chapter_recurrent-modern/encoder-decoder.md
2109	chapter_recurrent-modern/encoder-decoder.md
2110	chapter_recurrent-modern/gru.md
2111	chapter_recurrent-modern/gru.md
2112	chapter_recurrent-modern/gru.md
2113	chapter_recurrent-modern/gru.md
2114	chapter_recurrent-modern/gru.md
2115	chapter_recurrent-modern/gru.md
2116	chapter_recurrent-modern/gru.md
2117	chapter_recurrent-modern/gru.md
2118	chapter_recurrent-modern/gru.md
2119	chapter_recurrent-modern/gru.md
2120	chapter_recurrent-modern/gru.md
2121	chapter_recurrent-modern/gru.md
2122	chapter_recurrent-modern/gru.md
2123	chapter_recurrent-modern/gru.md
2124	chapter_recurrent-modern/gru.md
2125	chapter_recurrent-modern/gru.md
2126	chapter_recurrent-modern/gru.md
2127	chapter_recurrent-modern/gru.md
2128	chapter_recurrent-modern/gru.md
2129	chapter_recurrent-modern/gru.md
2130	chapter_recurrent-modern/gru.md
2131	chapter_recurrent-modern/gru.md
2132	chapter_recurrent-modern/index.md
2133	chapter_recurrent-modern/index.md
2134	chapter_recurrent-modern/index.md
2135	chapter_recurrent-modern/lstm.md
2136	chapter_recurrent-modern/lstm.md
2137	chapter_recurrent-modern/lstm.md
2138	chapter_recurrent-modern/lstm.md
2139	chapter_recurrent-modern/lstm.md
2140	chapter_recurrent-modern/lstm.md
2141	chapter_recurrent-modern/lstm.md
2142	chapter_recurrent-modern/lstm.md
2143	chapter_recurrent-modern/lstm.md
2144	chapter_recurrent-modern/lstm.md
2145	chapter_recurrent-modern/lstm.md
2146	chapter_recurrent-modern/lstm.md
2147	chapter_recurrent-modern/lstm.md
2148	chapter_recurrent-modern/lstm.md
2149	chapter_recurrent-modern/lstm.md
2150	chapter_recurrent-modern/lstm.md
2151	chapter_recurrent-modern/lstm.md
2152	chapter_recurrent-modern/lstm.md
2153	chapter_recurrent-modern/machine-translation-and-dataset.md
2154	chapter_recurrent-modern/machine-translation-and-dataset.md
2155	chapter_recurrent-modern/machine-translation-and-dataset.md
2156	chapter_recurrent-modern/machine-translation-and-dataset.md
2157	chapter_recurrent-modern/machine-translation-and-dataset.md
2158	chapter_recurrent-modern/machine-translation-and-dataset.md
2159	chapter_recurrent-modern/machine-translation-and-dataset.md
2160	chapter_recurrent-modern/machine-translation-and-dataset.md
2161	chapter_recurrent-modern/machine-translation-and-dataset.md
2162	chapter_recurrent-modern/machine-translation-and-dataset.md
2163	chapter_recurrent-modern/machine-translation-and-dataset.md
2164	chapter_recurrent-modern/machine-translation-and-dataset.md
2165	chapter_recurrent-modern/machine-translation-and-dataset.md
2166	chapter_recurrent-modern/machine-translation-and-dataset.md
2167	chapter_recurrent-modern/seq2seq.md
2168	chapter_recurrent-modern/seq2seq.md
2169	chapter_recurrent-modern/seq2seq.md
2170	chapter_recurrent-modern/seq2seq.md
2171	chapter_recurrent-modern/seq2seq.md
2172	chapter_recurrent-modern/seq2seq.md
2173	chapter_recurrent-modern/seq2seq.md
2174	chapter_recurrent-modern/seq2seq.md
2175	chapter_recurrent-modern/seq2seq.md
2176	chapter_recurrent-modern/seq2seq.md
2177	chapter_recurrent-modern/seq2seq.md
2178	chapter_recurrent-modern/seq2seq.md
2179	chapter_recurrent-modern/seq2seq.md
2180	chapter_recurrent-modern/seq2seq.md
2181	chapter_recurrent-modern/seq2seq.md
2182	chapter_recurrent-modern/seq2seq.md
2183	chapter_recurrent-modern/seq2seq.md
2184	chapter_recurrent-modern/seq2seq.md
2185	chapter_recurrent-modern/seq2seq.md
2186	chapter_recurrent-modern/seq2seq.md
2187	chapter_recurrent-modern/seq2seq.md
2188	chapter_recurrent-modern/seq2seq.md
2189	chapter_recurrent-modern/seq2seq.md
2190	chapter_recurrent-modern/seq2seq.md
2191	chapter_recurrent-modern/seq2seq.md
2192	chapter_recurrent-modern/seq2seq.md
2193	chapter_recurrent-modern/seq2seq.md
2194	chapter_recurrent-modern/seq2seq.md
2195	chapter_recurrent-modern/seq2seq.md
2196	chapter_recurrent-modern/seq2seq.md
2197	chapter_recurrent-modern/seq2seq.md
2198	chapter_recurrent-neural-networks/bptt.md
2199	chapter_recurrent-neural-networks/bptt.md
2200	chapter_recurrent-neural-networks/bptt.md
2201	chapter_recurrent-neural-networks/bptt.md
2202	chapter_recurrent-neural-networks/bptt.md
2203	chapter_recurrent-neural-networks/bptt.md
2204	chapter_recurrent-neural-networks/bptt.md
2205	chapter_recurrent-neural-networks/bptt.md
2206	chapter_recurrent-neural-networks/bptt.md
2207	chapter_recurrent-neural-networks/bptt.md
2208	chapter_recurrent-neural-networks/bptt.md
2209	chapter_recurrent-neural-networks/bptt.md
2210	chapter_recurrent-neural-networks/bptt.md
2211	chapter_recurrent-neural-networks/bptt.md
2212	chapter_recurrent-neural-networks/bptt.md
2213	chapter_recurrent-neural-networks/bptt.md
2214	chapter_recurrent-neural-networks/bptt.md
2215	chapter_recurrent-neural-networks/bptt.md
2216	chapter_recurrent-neural-networks/bptt.md
2217	chapter_recurrent-neural-networks/bptt.md
2218	chapter_recurrent-neural-networks/bptt.md
2219	chapter_recurrent-neural-networks/bptt.md
2220	chapter_recurrent-neural-networks/bptt.md
2221	chapter_recurrent-neural-networks/bptt.md
2222	chapter_recurrent-neural-networks/bptt.md
2223	chapter_recurrent-neural-networks/bptt.md
2224	chapter_recurrent-neural-networks/bptt.md
2225	chapter_recurrent-neural-networks/bptt.md
2226	chapter_recurrent-neural-networks/bptt.md
2227	chapter_recurrent-neural-networks/index.md
2228	chapter_recurrent-neural-networks/index.md
2229	chapter_recurrent-neural-networks/index.md
2230	chapter_recurrent-neural-networks/index.md
2231	chapter_recurrent-neural-networks/index.md
2232	chapter_recurrent-neural-networks/language-models-and-dataset.md
2233	chapter_recurrent-neural-networks/language-models-and-dataset.md
2234	chapter_recurrent-neural-networks/language-models-and-dataset.md
2235	chapter_recurrent-neural-networks/language-models-and-dataset.md
2236	chapter_recurrent-neural-networks/language-models-and-dataset.md
2237	chapter_recurrent-neural-networks/language-models-and-dataset.md
2238	chapter_recurrent-neural-networks/language-models-and-dataset.md
2239	chapter_recurrent-neural-networks/language-models-and-dataset.md
2240	chapter_recurrent-neural-networks/language-models-and-dataset.md
2241	chapter_recurrent-neural-networks/language-models-and-dataset.md
2242	chapter_recurrent-neural-networks/language-models-and-dataset.md
2243	chapter_recurrent-neural-networks/language-models-and-dataset.md
2244	chapter_recurrent-neural-networks/language-models-and-dataset.md
2245	chapter_recurrent-neural-networks/language-models-and-dataset.md
2246	chapter_recurrent-neural-networks/language-models-and-dataset.md
2247	chapter_recurrent-neural-networks/language-models-and-dataset.md
2248	chapter_recurrent-neural-networks/language-models-and-dataset.md
2249	chapter_recurrent-neural-networks/language-models-and-dataset.md
2250	chapter_recurrent-neural-networks/language-models-and-dataset.md
2251	chapter_recurrent-neural-networks/language-models-and-dataset.md
2252	chapter_recurrent-neural-networks/language-models-and-dataset.md
2253	chapter_recurrent-neural-networks/language-models-and-dataset.md
2254	chapter_recurrent-neural-networks/language-models-and-dataset.md
2255	chapter_recurrent-neural-networks/language-models-and-dataset.md
2256	chapter_recurrent-neural-networks/language-models-and-dataset.md
2257	chapter_recurrent-neural-networks/language-models-and-dataset.md
2258	chapter_recurrent-neural-networks/language-models-and-dataset.md
2259	chapter_recurrent-neural-networks/language-models-and-dataset.md
2260	chapter_recurrent-neural-networks/language-models-and-dataset.md
2261	chapter_recurrent-neural-networks/language-models-and-dataset.md
2262	chapter_recurrent-neural-networks/language-models-and-dataset.md
2263	chapter_recurrent-neural-networks/language-models-and-dataset.md
2264	chapter_recurrent-neural-networks/rnn-concise.md
2265	chapter_recurrent-neural-networks/rnn-concise.md
2266	chapter_recurrent-neural-networks/rnn-concise.md
2267	chapter_recurrent-neural-networks/rnn-concise.md
2268	chapter_recurrent-neural-networks/rnn-concise.md
2269	chapter_recurrent-neural-networks/rnn-concise.md
2270	chapter_recurrent-neural-networks/rnn-concise.md
2271	chapter_recurrent-neural-networks/rnn-concise.md
2272	chapter_recurrent-neural-networks/rnn-scratch.md
2273	chapter_recurrent-neural-networks/rnn-scratch.md
2274	chapter_recurrent-neural-networks/rnn-scratch.md
2275	chapter_recurrent-neural-networks/rnn-scratch.md
2276	chapter_recurrent-neural-networks/rnn-scratch.md
2277	chapter_recurrent-neural-networks/rnn-scratch.md
2278	chapter_recurrent-neural-networks/rnn-scratch.md
2279	chapter_recurrent-neural-networks/rnn-scratch.md
2280	chapter_recurrent-neural-networks/rnn-scratch.md
2281	chapter_recurrent-neural-networks/rnn-scratch.md
2282	chapter_recurrent-neural-networks/rnn-scratch.md
2283	chapter_recurrent-neural-networks/rnn-scratch.md
2284	chapter_recurrent-neural-networks/rnn-scratch.md
2285	chapter_recurrent-neural-networks/rnn-scratch.md
2286	chapter_recurrent-neural-networks/rnn-scratch.md
2287	chapter_recurrent-neural-networks/rnn-scratch.md
2288	chapter_recurrent-neural-networks/rnn-scratch.md
2289	chapter_recurrent-neural-networks/rnn-scratch.md
2290	chapter_recurrent-neural-networks/rnn-scratch.md
2291	chapter_recurrent-neural-networks/rnn-scratch.md
2292	chapter_recurrent-neural-networks/rnn-scratch.md
2293	chapter_recurrent-neural-networks/rnn-scratch.md
2294	chapter_recurrent-neural-networks/rnn-scratch.md
2295	chapter_recurrent-neural-networks/rnn-scratch.md
2296	chapter_recurrent-neural-networks/rnn-scratch.md
2297	chapter_recurrent-neural-networks/rnn-scratch.md
2298	chapter_recurrent-neural-networks/rnn-scratch.md
2299	chapter_recurrent-neural-networks/rnn.md
2300	chapter_recurrent-neural-networks/rnn.md
2301	chapter_recurrent-neural-networks/rnn.md
2302	chapter_recurrent-neural-networks/rnn.md
2303	chapter_recurrent-neural-networks/rnn.md
2304	chapter_recurrent-neural-networks/rnn.md
2305	chapter_recurrent-neural-networks/rnn.md
2306	chapter_recurrent-neural-networks/rnn.md
2307	chapter_recurrent-neural-networks/rnn.md
2308	chapter_recurrent-neural-networks/rnn.md
2309	chapter_recurrent-neural-networks/rnn.md
2310	chapter_recurrent-neural-networks/rnn.md
2311	chapter_recurrent-neural-networks/rnn.md
2312	chapter_recurrent-neural-networks/rnn.md
2313	chapter_recurrent-neural-networks/rnn.md
2314	chapter_recurrent-neural-networks/rnn.md
2315	chapter_recurrent-neural-networks/rnn.md
2316	chapter_recurrent-neural-networks/rnn.md
2317	chapter_recurrent-neural-networks/rnn.md
2318	chapter_recurrent-neural-networks/rnn.md
2319	chapter_recurrent-neural-networks/rnn.md
2320	chapter_recurrent-neural-networks/rnn.md
2321	chapter_recurrent-neural-networks/rnn.md
2322	chapter_recurrent-neural-networks/rnn.md
2323	chapter_recurrent-neural-networks/rnn.md
2324	chapter_recurrent-neural-networks/rnn.md
2325	chapter_recurrent-neural-networks/rnn.md
2326	chapter_recurrent-neural-networks/rnn.md
2327	chapter_recurrent-neural-networks/rnn.md
2328	chapter_recurrent-neural-networks/rnn.md
2329	chapter_recurrent-neural-networks/sequence.md
2330	chapter_recurrent-neural-networks/sequence.md
2331	chapter_recurrent-neural-networks/sequence.md
2332	chapter_recurrent-neural-networks/sequence.md
2333	chapter_recurrent-neural-networks/sequence.md
2334	chapter_recurrent-neural-networks/sequence.md
2335	chapter_recurrent-neural-networks/sequence.md
2336	chapter_recurrent-neural-networks/sequence.md
2337	chapter_recurrent-neural-networks/sequence.md
2338	chapter_recurrent-neural-networks/sequence.md
2339	chapter_recurrent-neural-networks/sequence.md
2340	chapter_recurrent-neural-networks/sequence.md
2341	chapter_recurrent-neural-networks/sequence.md
2342	chapter_recurrent-neural-networks/sequence.md
2343	chapter_recurrent-neural-networks/sequence.md
2344	chapter_recurrent-neural-networks/sequence.md
2345	chapter_recurrent-neural-networks/sequence.md
2346	chapter_recurrent-neural-networks/sequence.md
2347	chapter_recurrent-neural-networks/sequence.md
2348	chapter_recurrent-neural-networks/sequence.md
2349	chapter_recurrent-neural-networks/sequence.md
2350	chapter_recurrent-neural-networks/sequence.md
2351	chapter_recurrent-neural-networks/sequence.md
2352	chapter_recurrent-neural-networks/sequence.md
2353	chapter_recurrent-neural-networks/sequence.md
2354	chapter_recurrent-neural-networks/sequence.md
2355	chapter_recurrent-neural-networks/sequence.md
2356	chapter_recurrent-neural-networks/sequence.md
2357	chapter_recurrent-neural-networks/text-preprocessing.md
2358	chapter_recurrent-neural-networks/text-preprocessing.md
2359	chapter_recurrent-neural-networks/text-preprocessing.md
2360	chapter_recurrent-neural-networks/text-preprocessing.md
2361	chapter_recurrent-neural-networks/text-preprocessing.md
2362	chapter_recurrent-neural-networks/text-preprocessing.md
2363	chapter_recurrent-neural-networks/text-preprocessing.md
2364	chapter_recurrent-neural-networks/text-preprocessing.md
2365	chapter_recurrent-neural-networks/text-preprocessing.md
2366	chapter_recurrent-neural-networks/text-preprocessing.md
2367	contrib/chapter_recommender-systems/autorec.md
2368	contrib/chapter_recommender-systems/autorec.md
2369	contrib/chapter_recommender-systems/autorec.md
2370	contrib/chapter_recommender-systems/autorec.md
2371	contrib/chapter_recommender-systems/autorec.md
2372	contrib/chapter_recommender-systems/autorec.md
2373	contrib/chapter_recommender-systems/autorec.md
2374	contrib/chapter_recommender-systems/autorec.md
2375	contrib/chapter_recommender-systems/autorec.md
2376	contrib/chapter_recommender-systems/autorec.md
2377	contrib/chapter_recommender-systems/autorec.md
2378	contrib/chapter_recommender-systems/autorec.md
2379	contrib/chapter_recommender-systems/ctr.md
2380	contrib/chapter_recommender-systems/ctr.md
2381	contrib/chapter_recommender-systems/ctr.md
2382	contrib/chapter_recommender-systems/ctr.md
2383	contrib/chapter_recommender-systems/ctr.md
2384	contrib/chapter_recommender-systems/ctr.md
2385	contrib/chapter_recommender-systems/ctr.md
2386	contrib/chapter_recommender-systems/ctr.md
2387	contrib/chapter_recommender-systems/ctr.md
2388	contrib/chapter_recommender-systems/fm.md
2389	contrib/chapter_recommender-systems/fm.md
2390	contrib/chapter_recommender-systems/fm.md
2391	contrib/chapter_recommender-systems/fm.md
2392	contrib/chapter_recommender-systems/fm.md
2393	contrib/chapter_recommender-systems/fm.md
2394	contrib/chapter_recommender-systems/fm.md
2395	contrib/chapter_recommender-systems/fm.md
2396	contrib/chapter_recommender-systems/fm.md
2397	contrib/chapter_recommender-systems/fm.md
2398	contrib/chapter_recommender-systems/index.md
2399	contrib/chapter_recommender-systems/index.md
2400	contrib/chapter_recommender-systems/index.md
2401	contrib/chapter_recommender-systems/mf.md
2402	contrib/chapter_recommender-systems/mf.md
2403	contrib/chapter_recommender-systems/mf.md
2404	contrib/chapter_recommender-systems/mf.md
2405	contrib/chapter_recommender-systems/mf.md
2406	contrib/chapter_recommender-systems/mf.md
2407	contrib/chapter_recommender-systems/mf.md
2408	contrib/chapter_recommender-systems/mf.md
2409	contrib/chapter_recommender-systems/mf.md
2410	contrib/chapter_recommender-systems/mf.md
2411	contrib/chapter_recommender-systems/mf.md
2412	contrib/chapter_recommender-systems/mf.md
2413	contrib/chapter_recommender-systems/mf.md
2414	contrib/chapter_recommender-systems/mf.md
2415	contrib/chapter_recommender-systems/movielens.md
2416	contrib/chapter_recommender-systems/movielens.md
2417	contrib/chapter_recommender-systems/movielens.md
2418	contrib/chapter_recommender-systems/movielens.md
2419	contrib/chapter_recommender-systems/movielens.md
2420	contrib/chapter_recommender-systems/movielens.md
2421	contrib/chapter_recommender-systems/movielens.md
2422	contrib/chapter_recommender-systems/movielens.md
2423	contrib/chapter_recommender-systems/movielens.md
2424	contrib/chapter_recommender-systems/movielens.md
2425	contrib/chapter_recommender-systems/movielens.md
2426	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2427	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2428	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2429	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2430	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2431	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2432	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2433	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2434	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2435	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2436	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2437	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2438	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2439	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2440	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2441	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2442	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2443	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2444	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2445	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
2446	contrib/to-rm-mx-contrib-text/chapter_natural-language-processing/machine-translation.md
